7322	FAM171B
7323	FAM172A
7324	FAM172BP
7325	FAM173A
7326	FAM173B
7327	FAM174A
7328	FAM174B
7329	FAM175A
7330	FAM175B
7331	FAM177A1
7332	FAM177B
7333	FAM178B
7334	FAM180B
7335	FAM181B
7336	FAM182B
7337	FAM183BP
7338	FAM183DP
7339	FAM184A
7340	FAM184B
7341	FAM185A
7342	FAM185BP
7343	FAM186B
7344	FAM189B
7345	FAM192A
7346	FAM192BP
7347	FAM193A
7348	FAM193B
7349	FAM196A
7350	FAM196B
7351	FAM198A
7352	FAM198B
7353	FAM199X
7354	FAM19A1
7355	FAM19A2
7356	FAM19A5
7357	FAM200A
7358	FAM200B
7359	FAM201A
7360	FAM204A
7361	FAM204BP
7362	FAM206A
7363	FAM207A
7364	FAM207BP
7365	FAM208A
7366	FAM208B
7367	FAM209A
7368	FAM209B
7369	FAM20A
7370	FAM20B
7371	FAM20C
7372	FAM210A
7373	FAM210B
7374	FAM210CP
7375	FAM212A
7376	FAM212B
7377	FAM212B-AS1
7378	FAM213A
7379	FAM213B
7380	FAM214A
7381	FAM214B
7382	FAM215A
7383	FAM215B
7384	FAM216A
7385	FAM217A
7386	FAM217B
7387	FAM218A
7388	FAM219A
7389	FAM219B
7390	FAM21EP
7391	FAM21FP
7392	FAM220A
7393	FAM221A
7394	FAM221B
7395	FAM222A
7396	FAM222B
7397	FAM225B
7398	FAM227A
7399	FAM227B
7400	FAM228A
7401	FAM228B
7402	FAM229A
7403	FAM229B
7404	FAM234A
7405	FAM234B
7406	FAM24B
7407	FAM26F
7408	FAM27C
7409	FAM27E3
7410	FAM30A
7411	FAM30C
7412	FAM32A
7413	FAM32BP
7414	FAM35A
7415	FAM35BP
7416	FAM35CP
7417	FAM35DP
7418	FAM3A
7419	FAM3B
7420	FAM3C
7421	FAM3C2
7422	FAM3D
7423	FAM3D-AS1
7424	FAM41C
7425	FAM43A
7426	FAM45A
7427	FAM45BP
7428	FAM46A
7429	FAM46B
7430	FAM46C
7431	FAM47E
7432	FAM49A
7433	FAM49B
7434	FAM50A
7435	FAM50B
7436	FAM53A
7437	FAM53B
7438	FAM53B-AS1
7439	FAM53C
7440	FAM57A
7441	FAM57B
7442	FAM58A
7443	FAM60A
7444	FAM60BP
7445	FAM60CP
7446	FAM60DP
7447	FAM64A
7448	FAM65A
7449	FAM65B
7450	FAM65C
7451	FAM66A
7452	FAM66B
7453	FAM66C
7454	FAM66D
7455	FAM66E
7456	FAM69A
7457	FAM69B
7458	FAM71A
7459	FAM71D
7460	FAM71E1
7461	FAM71F2
7462	FAM72A
7463	FAM72B
7464	FAM72C
7465	FAM72D
7466	FAM76A
7467	FAM76B
7468	FAM78A
7469	FAM78B
7470	FAM81A
7471	FAM81B
7472	FAM83A-AS1
7473	FAM83B
7474	FAM83D
7475	FAM83E
7476	FAM83F
7477	FAM83G
7478	FAM83H
7479	FAM83H-AS1
7480	FAM84B
7481	FAM85B
7482	FAM86B1
7483	FAM86B3P
7484	FAM86C1
7485	FAM86C2P
7486	FAM86DP
7487	FAM86EP
7488	FAM86FP
7489	FAM86HP
7490	FAM86JP
7491	FAM87A
7492	FAM87B
7493	FAM89A
7494	FAM89B
7495	FAM8A1
7496	FAM90A1
7497	FAM91A1
7498	FAM92A
7499	FAM92A1P2
7500	FAM92B
7501	FAM96A
7502	FAM96B
7503	FAM98A
7504	FAM98B
7505	FAM98C
7506	FAM9B
7507	FAM9C
7508	FAN1
7509	FANCA
7510	FANCB
7511	FANCC
7512	FANCD2
7513	FANCD2OS
7514	FANCE
7515	FANCF
7516	FANCG
7517	FANCI
7518	FANCL
7519	FANCM
7520	FANK1
7521	FAR1
7522	FAR1-IT1
7523	FAR1P1
7524	FAR2
7525	FAR2P2
7526	FARP1
7527	FARP1-AS1
7528	FARP2
7529	FARS2
7530	FARSA
7531	FARSB
7532	FAS
7533	FASLG
7534	FASN
7535	FASTK
7536	FASTKD1
7537	FASTKD2
7538	FASTKD3
7539	FASTKD5
7540	FAT4
7541	FAU
7542	FAUP1
7543	FAUP2
7544	FAXC
7545	FAXDC2
7546	FBF1
7547	FBL
7548	FBLIM1
7549	FBLN2
7550	FBLN5
7551	FBLN7
7552	FBN1
7553	FBN2
7554	FBN3
7555	FBP1
7556	FBRS
7557	FBRSL1
7558	FBXL12
7559	FBXL13
7560	FBXL14
7561	FBXL15
7562	FBXL16
7563	FBXL17
7564	FBXL18
7565	FBXL19
7566	FBXL19-AS1
7567	FBXL2
7568	FBXL20
7569	FBXL22
7570	FBXL3
7571	FBXL4
7572	FBXL5
7573	FBXL6
7574	FBXL8
7575	FBXO10
7576	FBXO11
7577	FBXO15
7578	FBXO16
7579	FBXO18
7580	FBXO2
7581	FBXO21
7582	FBXO22
7583	FBXO24
7584	FBXO25
7585	FBXO27
7586	FBXO28
7587	FBXO3
7588	FBXO30
7589	FBXO31
7590	FBXO32
7591	FBXO33
7592	FBXO34
7593	FBXO36
7594	FBXO38
7595	FBXO4
7596	FBXO40
7597	FBXO41
7598	FBXO42
7599	FBXO43
7600	FBXO44
7601	FBXO45
7602	FBXO46
7603	FBXO47
7604	FBXO48
7605	FBXO5
7606	FBXO6
7607	FBXO7
7608	FBXO8
7609	FBXO9
7610	FBXW10
7611	FBXW11
7612	FBXW12
7613	FBXW2
7614	FBXW4
7615	FBXW4P1
7616	FBXW5
7617	FBXW7
7618	FBXW8
7619	FBXW9
7620	FCAR
7621	FCER1A
7622	FCER1G
7623	FCER2
7624	FCF1
7625	FCF1P1
7626	FCF1P2
7627	FCF1P5
7628	FCGBP
7629	FCGR1A
7630	FCGR1B
7631	FCGR1CP
7632	FCGR2A
7633	FCGR2B
7634	FCGR2C
7635	FCGR3A
7636	FCGR3B
7637	FCGRT
7638	FCHO1
7639	FCHO2
7640	FCHSD1
7641	FCHSD2
7642	FCMR
7643	FCN1
7644	FCN3
7645	FCRL1
7646	FCRL2
7647	FCRL3
7648	FCRL5
7649	FCRL6
7650	FCRLA
7651	FCRLB
7652	FDFT1
7653	FDPS
7654	FDPSP1
7655	FDPSP3
7656	FDPSP4
7657	FDPSP7
7658	FDX1
7659	FDX1P1
7660	FDX2
7661	FDXACB1
7662	FDXR
7663	FECH
7664	FEM1A
7665	FEM1B
7666	FEM1C
7667	FEN1
7668	FENDRR
7669	FER
7670	FER1L4
7671	FERMT1
7672	FERMT2
7673	FERMT3
7674	FES
7675	FEZ1
7676	FEZ2
7677	FFAR1
7678	FFAR2
7679	FFAR3
7680	FFAR4
7681	FGD1
7682	FGD2
7683	FGD3
7684	FGD4
7685	FGD5
7686	FGD5-AS1
7687	FGD5P1
7688	FGD6
7689	FGF11
7690	FGF12
7691	FGF14
7692	FGF14-AS2
7693	FGF14-IT1
7694	FGF17
7695	FGF18
7696	FGF22
7697	FGF7
7698	FGF7P8
7699	FGF8
7700	FGF9
7701	FGFBP1
7702	FGFBP2
7703	FGFBP3
7704	FGFR1
7705	FGFR1OP
7706	FGFR1OP2
7707	FGFR2
7708	FGFR3
7709	FGFR4
7710	FGFRL1
7711	FGGY
7712	FGL2
7713	FGR
7714	FH
7715	FHAD1
7716	FHDC1
7717	FHIT
7718	FHL1
7719	FHL2
7720	FHL3
7721	FHOD1
7722	FHOD3
7723	FIBCD1
7724	FIBP
7725	FICD
7726	FIG4
7727	FIGLA
7728	FIGNL1
7729	FIGNL2
7730	FILIP1
7731	FILIP1L
7732	FIP1L1
7733	FIRRE
7734	FIS1
7735	FITM1
7736	FITM2
7737	FIZ1
7738	FKBP10
7739	FKBP11
7740	FKBP14
7741	FKBP15
7742	FKBP1A
7743	FKBP1AP2
7744	FKBP1AP3
7745	FKBP1B
7746	FKBP1C
7747	FKBP2
7748	FKBP3
7749	FKBP4
7750	FKBP5
7751	FKBP6
7752	FKBP7
7753	FKBP8
7754	FKBP9
7755	FKBPL
7756	FKRP
7757	FKTN
7758	FLAD1
7759	FLCN
7760	FLG-AS1
7761	FLG2
7762	FLI1
7763	FLII
7764	FLJ13224
7765	FLJ20021
7766	FLJ21408
7767	FLJ22447
7768	FLJ27354
7769	FLJ30679
7770	FLJ31104
7771	FLJ31356
7772	FLJ37035
7773	FLJ37453
7774	FLJ38576
7775	FLJ40194
7776	FLJ40288
7777	FLJ42393
7778	FLJ42969
7779	FLJ46284
7780	FLNA
7781	FLNB
7782	FLNC
7783	FLOT1
7784	FLOT2
7785	FLRT2
7786	FLT1
7787	FLT3
7788	FLT3LG
7789	FLT4
7790	FLVCR1
7791	FLVCR1-AS1
7792	FLVCR2
7793	FLYWCH1
7794	FLYWCH2
7795	FMC1
7796	FMN1
7797	FMN2
7798	FMNL1
7799	FMNL2
7800	FMNL3
7801	FMO1
7802	FMO3
7803	FMO4
7804	FMO5
7805	FMR1
7806	FMR1-AS1
7807	FMR1-IT1
7808	FMR1NB
7809	FN1
7810	FN3K
7811	FN3KRP
7812	FNBP1
7813	FNBP1L
7814	FNBP1P1
7815	FNBP4
7816	FNDC10
7817	FNDC11
7818	FNDC3A
7819	FNDC3B
7820	FNDC3CP
7821	FNDC4
7822	FNDC9
7823	FNIP1
7824	FNIP2
7825	FNTA
7826	FNTAL1
7827	FNTAP2
7828	FNTB
7829	FOCAD
7830	FOCAD-AS1
7831	FOLR2
7832	FOLR3
7833	FOPNL
7834	FOS
7835	FOSB
7836	FOSL1
7837	FOSL2
7838	FOXB1
7839	FOXC1
7840	FOXC2
7841	FOXD2
7842	FOXD2-AS1
7843	FOXH1
7844	FOXJ1
7845	FOXJ2
7846	FOXJ3
7847	FOXK1
7848	FOXK2
7849	FOXM1
7850	FOXN2
7851	FOXN3
7852	FOXN3-AS1
7853	FOXN3-AS2
7854	FOXO1
7855	FOXO3
7856	FOXO4
7857	FOXO6
7858	FOXP1
7859	FOXP1-AS1
7860	FOXP1-IT1
7861	FOXP3
7862	FOXP4
7863	FOXP4-AS1
7864	FOXQ1
7865	FOXRED1
7866	FOXRED2
7867	FOXS1
7868	FPGS
7869	FPGT
7870	FPGT-TNNI3K
7871	FPR1
7872	FPR2
7873	FPR3
7874	FRA10AC1
7875	FRAT1
7876	FRAT2
7877	FREM1
7878	FREM3
7879	FRG1
7880	FRG1BP
7881	FRG1CP
7882	FRG1DP
7883	FRG1EP
7884	FRG1FP
7885	FRG1GP
7886	FRG1HP
7887	FRG1JP
7888	FRG1KP
7889	FRG2C
7890	FRMD3
7891	FRMD4A
7892	FRMD4B
7893	FRMD5
7894	FRMD6
7895	FRMD6-AS1
7896	FRMD8
7897	FRMPD1
7898	FRMPD3
7899	FRMPD4
7900	FRRS1
7901	FRRS1L
7902	FRS2
7903	FRS3
7904	FRY
7905	FRY-AS1
7906	FRYL
7907	FRZB
7908	FSBP
7909	FSCB
7910	FSCN1
7911	FSCN2
7912	FSCN3
7913	FSD1
7914	FSD1L
7915	FSD2
7916	FSIP1
7917	FSIP2
7918	FSIP2-AS1
7919	FST
7920	FSTL1
7921	FSTL3
7922	FSTL4
7923	FTCD
7924	FTCDNL1
7925	FTH1
7926	FTH1P1
7927	FTH1P10
7928	FTH1P11
7929	FTH1P12
7930	FTH1P15
7931	FTH1P16
7932	FTH1P2
7933	FTH1P20
7934	FTH1P22
7935	FTH1P23
7936	FTH1P3
7937	FTH1P4
7938	FTH1P5
7939	FTH1P7
7940	FTH1P8
7941	FTL
7942	FTLP1
7943	FTLP12
7944	FTLP14
7945	FTLP15
7946	FTLP2
7947	FTLP3
7948	FTLP5
7949	FTLP8
7950	FTO
7951	FTOP1
7952	FTSJ1
7953	FTSJ3
7954	FTX
7955	FTX_2
7956	FUBP1
7957	FUBP3
7958	FUCA1
7959	FUCA2
7960	FUK
7961	FUNDC1
7962	FUNDC2
7963	FUNDC2P2
7964	FUNDC2P4
7965	FUOM
7966	FURIN
7967	FUS
7968	FUT1
7969	FUT10
7970	FUT11
7971	FUT2
7972	FUT3
7973	FUT4
7974	FUT5
7975	FUT6
7976	FUT7
7977	FUT8
7978	FUT8-AS1
7979	FUZ
7980	FXN
7981	FXNP2
7982	FXR1
7983	FXR2
7984	FXYD1
7985	FXYD2
7986	FXYD3
7987	FXYD5
7988	FXYD6
7989	FXYD7
7990	FYB
7991	FYCO1
7992	FYN
7993	FYTTD1
7994	FZD1
7995	FZD2
7996	FZD3
7997	FZD4
7998	FZD5
7999	FZD6
8000	FZD7
8001	FZD8
8002	FZD9
8003	FZR1
8004	G0S2
8005	G2E3
8006	G3BP1
8007	G3BP2
8008	G6PC3
8009	G6PD
8010	GAA
8011	GAB1
8012	GAB2
8013	GAB3
8014	GABARAP
8015	GABARAPL1
8016	GABARAPL2
8017	GABBR1
8018	GABPA
8019	GABPB1
8020	GABPB1-AS1
8021	GABPB2
8022	GABRB1
8023	GABRB2
8024	GABRD
8025	GACAT2
8026	GADD45A
8027	GADD45B
8028	GADD45G
8029	GADD45GIP1
8030	GAGE10
8031	GAK
8032	GAL3ST1
8033	GAL3ST3
8034	GAL3ST4
8035	GALC
8036	GALE
8037	GALK1
8038	GALK2
8039	GALM
8040	GALNS
8041	GALNT1
8042	GALNT10
8043	GALNT11
8044	GALNT12
8045	GALNT13
8046	GALNT14
8047	GALNT16
8048	GALNT18
8049	GALNT2
8050	GALNT3
8051	GALNT4
8052	GALNT6
8053	GALNT7
8054	GALNT8
8055	GALNT9
8056	GALNTL6
8057	GALR1
8058	GALR2
8059	GALT
8060	GAMT
8061	GAN
8062	GANAB
8063	GANC
8064	GAPDH
8065	GAPDHP1
8066	GAPDHP14
8067	GAPDHP2
8068	GAPDHP21
8069	GAPDHP27
8070	GAPDHP28
8071	GAPDHP29
8072	GAPDHP32
8073	GAPDHP35
8074	GAPDHP38
8075	GAPDHP40
8076	GAPDHP42
8077	GAPDHP44
8078	GAPDHP45
8079	GAPDHP47
8080	GAPDHP48
8081	GAPDHP51
8082	GAPDHP59
8083	GAPDHP61
8084	GAPDHP63
8085	GAPDHP64
8086	GAPDHP65
8087	GAPDHP66
8088	GAPDHP68
8089	GAPDHP69
8090	GAPDHP70
8091	GAPDHP71
8092	GAPDHP72
8093	GAPDHP73
8094	GAPDHP76
8095	GAPDHS
8096	GAPT
8097	GAPVD1
8098	GAR1
8099	GAREM2
8100	GARNL3
8101	GARS
8102	GART
8103	GAS1
8104	GAS1RR
8105	GAS2
8106	GAS2L1
8107	GAS2L1P2
8108	GAS2L3
8109	GAS5
8110	GAS5-AS1
8111	GAS6
8112	GAS6-AS1
8113	GAS7
8114	GAS8
8115	GATA1
8116	GATA2
8117	GATA2-AS1
8118	GATA3
8119	GATA3-AS1
8120	GATA5
8121	GATA6
8122	GATAD1
8123	GATAD2A
8124	GATAD2B
8125	GATB
8126	GATC
8127	GATM
8128	GATM-AS1
8129	GATS
8130	GATSL2
8131	GATSL3
8132	GBA
8133	GBA2
8134	GBA3
8135	GBAP1
8136	GBAS
8137	GBE1
8138	GBF1
8139	GBGT1
8140	GBP1
8141	GBP1P1
8142	GBP2
8143	GBP3
8144	GBP4
8145	GBP5
8146	GBP6
8147	GCA
8148	GCAT
8149	GCC1
8150	GCC2
8151	GCC2-AS1
8152	GCDH
8153	GCFC2
8154	GCGR
8155	GCH1
8156	GCHFR
8157	GCK
8158	GCLC
8159	GCLM
8160	GCM1
8161	GCN1
8162	GCNA
8163	GCNT1
8164	GCNT1P1
8165	GCNT1P3
8166	GCNT2
8167	GCNT3
8168	GCNT4
8169	GCNT7
8170	GCSAM
8171	GCSAML
8172	GCSAML-AS1
8173	GCSH
8174	GCSHP5
8175	GDA
8176	GDAP1
8177	GDAP2
8178	GDE1
8179	GDF10
8180	GDF11
8181	GDF15
8182	GDF5OS
8183	GDF7
8184	GDF9
8185	GDI1
8186	GDI2
8187	GDI2P1
8188	GDI2P2
8189	GDNF
8190	GDPD1
8191	GDPD3
8192	GDPD5
8193	GDPGP1
8194	GEM
8195	GEMIN2
8196	GEMIN2P2
8197	GEMIN4
8198	GEMIN5
8199	GEMIN6
8200	GEMIN7
8201	GEMIN8
8202	GEMIN8P4
8203	GEN1
8204	GET4
8205	GFAP
8206	GFER
8207	GFI1
8208	GFI1B
8209	GFM1
8210	GFM2
8211	GFOD1
8212	GFOD2
8213	GFPT1
8214	GFPT2
8215	GFRA2
8216	GGA1
8217	GGA2
8218	GGA3
8219	GGACT
8220	GGCT
8221	GGCX
8222	GGH
8223	GGN
8224	GGNBP1
8225	GGNBP2
8226	GGPS1
8227	GGT1
8228	GGT5
8229	GGT7
8230	GGTA1P
8231	GGTA2P
8232	GGTLC3
8233	GH1
8234	GHDC
8235	GHET1
8236	GHITM
8237	GHR
8238	GHRH
8239	GHRL
8240	GID4
8241	GID8
8242	GIGYF1
8243	GIGYF2
8244	GIMAP1
8245	GIMAP2
8246	GIMAP3P
8247	GIMAP4
8248	GIMAP5
8249	GIMAP6
8250	GIMAP7
8251	GIMAP8
8252	GIN1
8253	GINM1
8254	GINS1
8255	GINS2
8256	GINS3
8257	GINS4
8258	GIPC1
8259	GIPC2
8260	GIPC3
8261	GIPR
8262	GIT1
8263	GIT2
8264	GJA10
8265	GJA3
8266	GJB2
8267	GJB6
8268	GJB7
8269	GJC1
8270	GJC2
8271	GJC3
8272	GK
8273	GK-AS1
8274	GK-IT1
8275	GK3P
8276	GK5
8277	GKAP1
8278	GLA
8279	GLB1
8280	GLB1L
8281	GLB1L2
8282	GLB1L3
8283	GLCCI1
8284	GLCE
8285	GLDC
8286	GLE1
8287	GLG1
8288	GLI1
8289	GLI3
8290	GLI4
8291	GLIDR
8292	GLIPR1
8293	GLIPR1L1
8294	GLIPR1L2
8295	GLIPR2
8296	GLIS2-AS1
8297	GLIS3
8298	GLMN
8299	GLMP
8300	GLO1
8301	GLOD4
8302	GLRA1
8303	GLRA3
8304	GLRX
8305	GLRX2
8306	GLRX3
8307	GLRX3P2
8308	GLRX5
8309	GLRXP3
8310	GLS
8311	GLS2
8312	GLT1D1
8313	GLT8D1
8314	GLT8D2
8315	GLTP
8316	GLTPD2
8317	GLTSCR1
8318	GLTSCR1L
8319	GLTSCR2
8320	GLTSCR2-AS1
8321	GLUD1
8322	GLUD1P2
8323	GLUD1P3
8324	GLUD1P8
8325	GLUD2
8326	GLUL
8327	GLULP4
8328	GLYATL1
8329	GLYATL1P1
8330	GLYATL1P2
8331	GLYATL1P4
8332	GLYATL2
8333	GLYATL3
8334	GLYCTK
8335	GLYCTK-AS1
8336	GLYR1
8337	GM2A
8338	GMCL1
8339	GMCL1P1
8340	GMDS
8341	GMDS-AS1
8342	GMEB1
8343	GMEB2
8344	GMFB
8345	GMFG
8346	GMIP
8347	GML
8348	GMNN
8349	GMPPA
8350	GMPPB
8351	GMPR
8352	GMPR2
8353	GMPS
8354	GMPSP1
8355	GNA11
8356	GNA12
8357	GNA13
8358	GNA15
8359	GNAI1
8360	GNAI2
8361	GNAI3
8362	GNAL
8363	GNAO1
8364	GNAQ
8365	GNAS
8366	GNAS-AS1
8367	GNAT1
8368	GNAT2
8369	GNAZ
8370	GNB1
8371	GNB1L
8372	GNB2
8373	GNB3
8374	GNB4
8375	GNB5
8376	GNE
8377	GNG10
8378	GNG11
8379	GNG2
8380	GNG3
8381	GNG5
8382	GNG5P2
8383	GNG5P3
8384	GNG7
8385	GNG8
8386	GNGT2
8387	GNL1
8388	GNL2
8389	GNL3
8390	GNL3L
8391	GNL3LP1
8392	GNLY
8393	GNMT
8394	GNPAT
8395	GNPDA1
8396	GNPDA2
8397	GNPNAT1
8398	GNPTAB
8399	GNPTG
8400	GNRH1
8401	GNRH2
8402	GNRHR2
8403	GNS
8404	GOLGA1
8405	GOLGA2
8406	GOLGA2P1
8407	GOLGA2P10
8408	GOLGA2P5
8409	GOLGA2P8
8410	GOLGA3
8411	GOLGA4
8412	GOLGA5
8413	GOLGA5P1
8414	GOLGA6L1
8415	GOLGA6L10
8416	GOLGA6L4
8417	GOLGA6L5P
8418	GOLGA6L7P
8419	GOLGA6L9
8420	GOLGA7
8421	GOLGA7B
8422	GOLGA8A
8423	GOLGA8B
8424	GOLGA8H
8425	GOLGA8N
8426	GOLGA8O
8427	GOLGA8R
8428	GOLGA8UP
8429	GOLGA8VP
8430	GOLGB1
8431	GOLIM4
8432	GOLM1
8433	GOLPH3
8434	GOLPH3L
8435	GOLT1A
8436	GOLT1B
8437	GON4L
8438	GON7
8439	GOPC
8440	GORAB
8441	GORASP1
8442	GORASP2
8443	GOSR1
8444	GOSR2
8445	GOT1
8446	GOT2
8447	GOT2P2
8448	GP1BA
8449	GP2
8450	GP5
8451	GP6
8452	GP9
8453	GPA33
8454	GPAA1
8455	GPALPP1
8456	GPAM
8457	GPANK1
8458	GPAT2
8459	GPAT2P1
8460	GPAT3
8461	GPAT4
8462	GPATCH1
8463	GPATCH11
8464	GPATCH2
8465	GPATCH2L
8466	GPATCH3
8467	GPATCH4
8468	GPATCH8
8469	GPBAR1
8470	GPBP1
8471	GPBP1L1
8472	GPC1
8473	GPC2
8474	GPC3
8475	GPC4
8476	GPC5
8477	GPC6
8478	GPCPD1
8479	GPD1
8480	GPD1L
8481	GPD2
8482	GPER1
8483	GPHA2
8484	GPHN
8485	GPI
8486	GPKOW
8487	GPLD1
8488	GPM6A
8489	GPM6B
8490	GPN1
8491	GPN2
8492	GPN3
8493	GPNMB
8494	GPR1
8495	GPR1-AS
8496	GPR107
8497	GPR108
8498	GPR12
8499	GPR132
8500	GPR135
8501	GPR137
8502	GPR137B
8503	GPR137C
8504	GPR141
8505	GPR142
8506	GPR146
8507	GPR150
8508	GPR152
8509	GPR153
8510	GPR155
8511	GPR157
8512	GPR160
8513	GPR161
8514	GPR162
8515	GPR171
8516	GPR173
8517	GPR174
8518	GPR179
8519	GPR18
8520	GPR180
8521	GPR183
8522	GPR19
8523	GPR20
8524	GPR21
8525	GPR25
8526	GPR27
8527	GPR3
8528	GPR33
8529	GPR34
8530	GPR35
8531	GPR37L1
8532	GPR42
8533	GPR52
8534	GPR55
8535	GPR61
8536	GPR63
8537	GPR65
8538	GPR68
8539	GPR75
8540	GPR82
8541	GPR83
8542	GPR84
8543	GPR85
8544	GPR87
8545	GPR89A
8546	GPR89B
8547	GPR89P
8548	GPRASP1
8549	GPRASP2
8550	GPRC5A
8551	GPRC5B
8552	GPRC5C
8553	GPRC5D
8554	GPRIN1
8555	GPRIN3
8556	GPS1
8557	GPS2
8558	GPS2P1
8559	GPSM1
8560	GPSM2
8561	GPSM3
8562	GPT
8563	GPT2
8564	GPX1
8565	GPX1P1
8566	GPX1P2
8567	GPX2
8568	GPX3
8569	GPX4
8570	GPX7
8571	GPX8
8572	GRAMD1A
8573	GRAMD1B
8574	GRAMD1C
8575	GRAMD3
8576	GRAMD4
8577	GRAP
8578	GRAP2
8579	GRASP
8580	GRB10
8581	GRB14
8582	GRB2
8583	GRB7
8584	GREB1
8585	GREB1L
8586	GREM1
8587	GREM2
8588	GRHL1
8589	GRHPR
8590	GRIA1
8591	GRIA3
8592	GRID2IP
8593	GRIK1
8594	GRIK1-AS1
8595	GRIK4
8596	GRIK5
8597	GRIN1
8598	GRIN2A
8599	GRIN2B
8600	GRIN2C
8601	GRIN2D
8602	GRIN3A
8603	GRIN3B
8604	GRINA
8605	GRIP1
8606	GRIP2
8607	GRIPAP1
8608	GRK2
8609	GRK3
8610	GRK4
8611	GRK5
8612	GRK5-IT1
8613	GRK6
8614	GRK6P1
8615	GRK7
8616	GRM2
8617	GRM3
8618	GRM4
8619	GRM5-AS1
8620	GRM6
8621	GRM7
8622	GRM7-AS1
8623	GRN
8624	GRPEL1
8625	GRPEL2
8626	GRPEL2-AS1
8627	GRPR
8628	GRSF1
8629	GRTP1
8630	GRWD1
8631	GS1-111G14.1
8632	GS1-114I9.1
8633	GS1-115G20.1
8634	GS1-124K5.10
8635	GS1-124K5.12
8636	GS1-124K5.13
8637	GS1-124K5.4
8638	GS1-124K5.9
8639	GS1-166A23.1
8640	GS1-166A23.2
8641	GS1-184P14.2
8642	GS1-204I12.4
8643	GS1-21A4.2
8644	GS1-259H13.2
8645	GS1-279B7.2
8646	GS1-304P7.3
8647	GS1-309P15.4
8648	GS1-358P8.4
8649	GS1-393G12.14
8650	GS1-44D20.1
8651	GS1-531I17.3
8652	GS1-57L11.1
8653	GS1-590J6.3
8654	GS1-72M22.1
8655	GSAP
8656	GSC
8657	GSDMA
8658	GSDMB
8659	GSDMD
8660	GSE1
8661	GSG1
8662	GSG1L
8663	GSG2
8664	GSK3A
8665	GSK3B
8666	GSKIP
8667	GSN
8668	GSN-AS1
8669	GSPT1
8670	GSPT2
8671	GSR
8672	GSS
8673	GSTA1
8674	GSTA4
8675	GSTCD
8676	GSTK1
8677	GSTM1
8678	GSTM2
8679	GSTM3
8680	GSTM3P2
8681	GSTM4
8682	GSTM5
8683	GSTO1
8684	GSTO2
8685	GSTO3P
8686	GSTP1
8687	GSTP1P1
8688	GSTZ1
8689	GSX2
8690	GTDC1
8691	GTF2A1
8692	GTF2A2
8693	GTF2B
8694	GTF2E1
8695	GTF2E2
8696	GTF2F1
8697	GTF2F2
8698	GTF2F2P1
8699	GTF2H1
8700	GTF2H2
8701	GTF2H2B
8702	GTF2H2C
8703	GTF2H3
8704	GTF2H4
8705	GTF2H5
8706	GTF2I
8707	GTF2IP1
8708	GTF2IP11
8709	GTF2IP12
8710	GTF2IP13
8711	GTF2IP20
8712	GTF2IP23
8713	GTF2IP4
8714	GTF2IRD1
8715	GTF2IRD1P1
8716	GTF2IRD2
8717	GTF2IRD2B
8718	GTF2IRD2P1
8719	GTF3A
8720	GTF3C1
8721	GTF3C2
8722	GTF3C2-AS1
8723	GTF3C3
8724	GTF3C4
8725	GTF3C5
8726	GTF3C6
8727	GTPBP1
8728	GTPBP10
8729	GTPBP2
8730	GTPBP3
8731	GTPBP4
8732	GTPBP8
8733	GTSCR1
8734	GTSE1
8735	GTSE1-AS1
8736	GTSF1
8737	GTSF1L
8738	GUCA1B
8739	GUCD1
8740	GUCY1A2
8741	GUCY1A3
8742	GUCY1B2
8743	GUCY1B3
8744	GUCY2C
8745	GUCY2D
8746	GUF1
8747	GUK1
8748	GULP1
8749	GUSB
8750	GUSBP1
8751	GUSBP11
8752	GUSBP2
8753	GUSBP3
8754	GUSBP4
8755	GUSBP5
8756	GUSBP6
8757	GUSBP9
8758	GVINP1
8759	GVINP2
8760	GVQW1
8761	GVQW2
8762	GXYLT1
8763	GXYLT1P3
8764	GXYLT1P6
8765	GXYLT2
8766	GYG1
8767	GYG2
8768	GYG2P1
8769	GYPC
8770	GYPE
8771	GYS1
8772	GZF1
8773	GZMA
8774	GZMB
8775	GZMH
8776	GZMK
8777	GZMM
8778	H19_3
8779	H1F0
8780	H1FNT
8781	H1FX
8782	H1FX-AS1
8783	H2AFB1
8784	H2AFJ
8785	H2AFV
8786	H2AFX
8787	H2AFY
8788	H2AFY2
8789	H2AFZ
8790	H2AFZP1
8791	H2AFZP3
8792	H3F3A
8793	H3F3AP1
8794	H3F3AP3
8795	H3F3AP4
8796	H3F3AP5
8797	H3F3AP6
8798	H3F3B
8799	H3F3BP1
8800	H3F3C
8801	H6PD
8802	HAAO
8803	HABP4
8804	HACD1
8805	HACD2
8806	HACD3
8807	HACD4
8808	HACE1
8809	HACL1
8810	HADH
8811	HADHA
8812	HADHAP1
8813	HADHAP2
8814	HADHB
8815	HAGH
8816	HAGHL
8817	HAL
8818	HAMP
8819	HAND2-AS1
8820	HAP1
8821	HAPLN3
8822	HAR1B
8823	HARBI1
8824	HARS
8825	HARS2
8826	HAS1
8827	HAS3
8828	HAT1
8829	HAUS1
8830	HAUS1P1
8831	HAUS1P2
8832	HAUS2
8833	HAUS3
8834	HAUS4
8835	HAUS5
8836	HAUS6
8837	HAUS6P1
8838	HAUS7
8839	HAUS8
8840	HAVCR1
