gene.name,F10,F11,F12,U13,F14A,U14A,F14B,F14B_r2,F14C,F14C_r2,F14D,U14D,M10,M11,M12,M13,M14A,M14A_r2,M14B,M14B_r2,M14C,M14C_r2,M14D,M14D_r2
FBgn0034622,0,0.176322772640463,0.0565835283663675,0.0565835283663675,0,0.0840642647884746,0,0.150559676575381,0.111031312388744,0.20163386116965,0,0,0.0976107966264223,0.0840642647884746,0.0285691521967709,0,0.176322772640463,0.16349873228288,0.150559676575381,0,0.0285691521967709,0.070389327891398,,
FBgn0034623,0,0,0.344828496997441,0,0.389566811762726,0,0.16349873228288,0.0976107966264223,0.22650852980868,0.367371065648529,0,0,0,0,0,0,0.0840642647884746,0,0.250961573533219,0,0,0.0840642647884746,,
FBgn0034624,0,0,0.0840642647884746,0,0,0,0,0,0,0.0426443374084937,0,0,0,0,0,0,0,0,0,0,0,0,,
FBgn0034626,5.8499992594661,5.6839771069756,4.66220549965362,1.86789646399265,1.61823865559545,1.98185265328974,1.44890095114513,3.19849415363908,2.93545974780529,3.78659636189081,3.5385381636298,5.77768271707355,5.82273014794452,5.29204549249286,3.92694824794977,2.77820857639809,2.02147972741045,1.23878685958712,1.93357263826102,3.80012335282653,2.58255600301406,3.6564963705535,3.90400231628369,
FBgn0034627,0.150559676575381,0.0976107966264223,0,0,0.214124805352847,0.0976107966264223,0.505890929729957,2.1243281350022,1.60407132366886,2.48026512205446,2.74846123300404,0.176322772640463,0,0,0,0.20163386116965,0.189033824390017,0.0840642647884746,0.150559676575381,2.98367769469807,1.52606881166759,2.49313492230551,2.6667565918848,0
FBgn0034628,5.22573765346606,5.71506967937999,4.52105073690096,1.9560566524124,1.27500704749987,1.18903382439002,1.27500704749987,1.74846123300404,1.11103131238874,1.82374936030827,2.64846544302731,5.90327934205614,5.06091204958787,5.48252564076792,4.94673086014031,2.60644222813161,2.09423606984577,1.43295940727611,1.86789646399265,2.19849415363908,1.55581615506164,1.6915341649192,1.9297909977186,
FBgn0034629,5.60792206726114,5.64587455030903,4.63865311646611,3.33342373372519,2.74200621086674,2.8094144442359,3.13750352374994,2.09761079662642,1.75702324650746,1.95233356636969,1.60407132366886,5.90640961709402,5.87356715162175,5.37851162325373,4.83541884047548,3.47118746038699,3.24184018356467,2.28983446517751,3.0686708106651,1.56071495447448,2.07382023329167,1.87184364850932,1.23266075679028,
FBgn0034631,4.60644222813161,5.36597242759338,4.84046323386954,4.5915597458278,3.88655014732434,3.32192809488736,4.20006486151431,4.24107745817504,4.46466826700344,4.790772037862,4.74846123300404,5.19100984858729,3.99004721957379,4.96162332828695,5.141187525005,4.53667461756976,4.30597052098439,3.49825086752783,4.41953889151379,4.51349074558812,4.20476675065461,4.1554254317472,4.35402893805439,
FBgn0034634,4.52669484554198,4.44956137461324,2.93357263826102,1.22032995487956,0.669026765509631,1.09761079662642,1.20163386116965,2.4541758931858,2.4905701304462,2.62527048937469,2.59215800212536,4.42894634476948,4.27798474729977,4.19377174339668,3.15704371014558,1.46466826700344,1.15055967657538,1.26303440583379,1.17632277264046,2.76341157447001,2.19534759832222,2.32192809488736,2.54101915313356,
FBgn0034636,0,0,0.111031312388744,0.0285691521967709,0.0285691521967709,0.0976107966264223,0,0.20163386116965,0.111031312388744,0.189033824390017,0.137503523749935,0,0,0,0,0,0,0.0285691521967709,0.0976107966264223,0.214124805352847,0.0565835283663675,0.124328135002202,0.20163386116965,
FBgn0034638,0,0,0.137503523749935,0.070389327891398,0,0,0.150559676575381,0,0.20163386116965,0,0,0,0,0,0,0,0.137503523749935,0,0,0,0.070389327891398,0.137503523749935,,
FBgn0034639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070389327891398,0,0,0,,
FBgn0034641,5.87504280300259,6.11374216604919,4.11186596386756,2.13750352374994,1.68706068833989,1.49569516262407,2.33913738491959,4.07296327155522,3.93073733756289,4.27724089833207,4.74631276642546,6.22071689199892,5.81813476081085,5.467605550083,4.89190518821193,2.38956681176273,2.13422093976063,1.70929063572336,2,4.24184018356467,3.89627184880738,4.01435529297707,3.79701297783615,6.21393046372921
FBgn0034642,0.659924558402378,1.21412480535285,0.918386234446348,1.66902676550963,0.773996325111173,0.807354922057604,1.08406426478847,1.70929063572336,1.55090066464752,1.96716860753263,2.57288966842058,0.422233000683048,0.622930350920177,0.855989697308481,0.855989697308481,1.47508488294878,1.49569516262407,0.831877241191673,1.10433665981474,1.56071495447448,1.72683121703249,1.87578006306849,2.08746284125034,0
FBgn0034643,6.28225445201058,6.22071689199892,4.5341861390901,2.34198574722862,2.0036022366802,2.84197311892718,3.69488019279919,4.94719858426206,5.27426166125705,5.11270013274936,5.11311703639072,6.27798474729977,6.41227344467082,5.91001305342134,5.11478344724985,2.95233356636969,2.790772037862,3.54473265593262,3.27649666564036,5.14486214291573,5.00180224263399,5.14608493861619,4.20789285164133,6.27854238244459
FBgn0034644,4.32048467801769,4.44294349584873,4.39163026151743,4.68873986801449,4.39231742277876,4.32409051603798,5.40973035386445,5.13422093976063,5.22881869049588,5.17352723812251,5.67327373660982,4.48607074373567,4.67807190511264,4.55151601762801,4.75755668893945,4.6724253419715,4.86443379636562,4.40803246613065,4.96716860753263,4.69821847822441,5.20124177119825,5.05831649559082,4.71808758396052,0
FBgn0034645,7.52591226074335,6.76088624278491,7.43687807740704,7.50454094665663,7.93380866199012,8.05853297020161,7.19268734377955,7.79057657280027,7.06285565520599,7.33949373790173,7.25512301484779,6.89457527317528,7.62731500136505,7.20750245925879,6.89105457835059,7.5682601688014,7.54565954002547,8.07921808726614,7.18705508996806,7.56833618213375,7.39531991094028,8.00730764684644,7.36018867006271,
FBgn0034646,6.87958324961278,6.57182847305027,6.84987419379562,6.61926626848919,6.71053095249919,6.76354436429392,6.63401235640212,7.08214904135387,6.5505928897043,6.91659606789219,6.81018600769536,6.62043978765172,6.83251030761145,6.89542381038297,6.71890955437923,6.67722632823532,6.6085135781513,6.85436974157519,6.45877569908024,6.87884793102353,6.76380990728029,6.90110824301451,6.82260269575654,6.68327537290812
FBgn0034647,0.411426245726465,0.298658315564515,0.0565835283663675,0.124328135002202,0,0,0,0.0565835283663675,0.070389327891398,0.250961573533219,0,0.214124805352847,0.0976107966264223,0.214124805352847,0.367371065648529,0.150559676575381,0,0,0,0,0,0.111031312388744,0.0565835283663675,
FBgn0034649,0,6.10076744956886,0,0,0,0,5.19810120932482,5.09803208296053,5.49281457256712,5.6238083477264,6.74133214878799,0,6.53325185192897,6.46417813788683,0,0,4.08151006812092,0,5.5713734359732,5.0866139474095,0,5.14486214291573,6.39163026151743,6.06285565520599
FBgn0034650,5.02369891726641,3.61235249875266,1.799087306074,1.06350294230616,0.978195629681652,2.58496250072116,2.12101540096137,5.01301553583926,4.32409051603798,5.1606782132205,4.88996019965864,4.80012335282653,5.12763327972587,3.15218341905505,1.67807190511264,1.23878685958712,1.37851162325373,2.26002565596146,1.41683974191283,5.17751920259781,4.47378691161437,5.35226417325832,5.24868662687383,
FBgn0034651,0.124328135002202,0.0976107966264223,0,0,0,0,0,0,0,0.137503523749935,0,0,0.111031312388744,0,0,0,0,0,0,0.214124805352847,0,0,,
FBgn0034654,8.56761389372254,8.22178043428143,8.55577781763047,8.77709089613187,8.76831667604906,8.86375265183939,8.52904005609508,8.79262763631105,8.5927186421825,8.71090972558925,8.67563953455145,8.27211652811202,8.43525353792935,8.48607074373567,8.42126538423093,8.71997057351932,8.66711154207503,8.74919903006095,8.60858749996316,8.73389660524749,8.64504592248617,8.76490475575812,9.00562454919388,8.05370871447528
FBgn0034655,0,0,0,0.565597175854225,0.604071323668861,1.01435529297707,1.73552217729654,3.21567859660793,2.73768676140986,3.74092756031863,3.98732086592925,0.16349873228288,0,0,0,0.7311832415722,0.632268215499513,1.43829285157915,1.37851162325373,3.48413813120167,2.92789645372882,3.37295209791183,3.48800077083407,0
FBgn0034657,6.72887286326344,6.94567792611409,6.81262657327555,6.6122050366949,6.30085587126876,6.54256760776422,6.73403213956493,6.69627208392586,6.95419631038688,6.71863561627134,6.82705683650015,6.91659606789219,7.19249009261149,7.04341012815908,7.13134253912326,6.83022996724067,6.87085786436376,6.27984269352035,6.86777294029372,6.77610398807317,6.62293035092018,6.7338966052475,6.32822611878773,6.74711881638081
FBgn0034659,0.137503523749935,0.16349873228288,0.0565835283663675,0.124328135002202,0.070389327891398,0.070389327891398,0.0976107966264223,0.27500704749987,0.0840642647884746,0.150559676575381,0.0426443374084937,0.0976107966264223,0.0565835283663675,0.150559676575381,0.150559676575381,0.0976107966264223,0.0565835283663675,0.111031312388744,0.0285691521967709,0.0285691521967709,0.0285691521967709,0.0840642647884746,,
FBgn0034660,0.137503523749935,0.464668267003444,0.250961573533219,0,0,0.0426443374084937,0.111031312388744,0.22650852980868,0.111031312388744,0.137503523749935,0,0,0.0840642647884746,0.310340120612151,0.070389327891398,0.0840642647884746,0.137503523749935,0.286881147788162,0.0840642647884746,0.0426443374084937,0,0.214124805352847,,
FBgn0034662,0,0,0,0,0.0285691521967709,0,0,0,0.0285691521967709,0.0143552929770701,0.0840642647884746,0,0,0,0,0,0,0,0.0143552929770701,0.0426443374084937,0,0,0.0285691521967709,
FBgn0034663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111031312388744,0,0,0,,
FBgn0034664,0,0,0,0,0,0,0.0976107966264223,0,0.0840642647884746,0.111031312388744,0,0,0,0,0.176322772640463,0,0,0,0,0,0,0,,
FBgn0034665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22650852980868,0.0565835283663675,0,,
FBgn0034667,0,0,0.0976107966264223,0,0,0,0.0840642647884746,0.111031312388744,0.0426443374084937,0.250961573533219,0.992768430768924,0,0,0,0,0,0.0426443374084937,0.0976107966264223,0,0.286881147788162,0,0.298658315564515,0.505890929729957,
FBgn0034674,5.1606782132205,5.59514556799086,5.07767027423275,4.30305008468167,3.35614381022528,2.98732086592925,3.42223300068305,4.06091204958787,4.03210084316702,4.51853513898218,4.68425770505893,5.29204549249286,5.09718938723511,5.35438163211332,5.57228336665041,4.66845955691538,4.06781078378962,2.64154602908752,4.03913839390696,4.20476675065461,3.90785207184596,4.12267271882414,4.12267271882414,5.21334728173344
FBgn0034683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111031312388744,0,,
FBgn0034684,0.150559676575381,0,0,0.0426443374084937,0.0426443374084937,0,0.0426443374084937,0,0,0,0,0,0,0.16349873228288,0,0.0976107966264223,0,0,0,0,0,0,,
FBgn0034687,0.84799690655495,0.238786859587117,0.310340120612151,0.250961573533219,0.0426443374084937,0,0.16349873228288,0.411426245726465,0.214124805352847,0.575312330687437,0.871843648509318,0.956056652412403,0.584962500721156,0.250961573533219,0.298658315564515,0.214124805352847,0,0.0426443374084937,0.286881147788162,0.641546029087524,0.344828496997441,0.594548549550354,0.286881147788162,
FBgn0034688,5.52324829260521,5.82476785314329,5.58646452588639,4.37851162325373,3.79805051476751,3.77505054148318,2.81352468929781,1.10433665981474,1.35049724708413,1.17632277264046,1.34482849699744,5.67299099382775,5.37677657188298,5.60733031374961,5.52073652693764,4.89530262133331,4.2502036564993,2.64154602908752,4.02856915219677,1.17632277264046,1.64154602908752,1.46466826700344,1.4276061727819,5.62643913669732
FBgn0034689,5.44691786486603,5.80296865100558,5.39471991299407,4.27798474729977,3.76341157447001,3.64731450954714,3.74846123300404,2.56803210477128,1.87184364850932,2.60407132366886,2.70708299177171,6.01167453338092,5.08151006812092,5.72000478695481,5.61529857909212,4.6046644151637,4.36946648365072,2.86393845042397,4.14974711950468,2.48800077083407,2.34482849699744,2.33342373372519,2.55090066464752,
FBgn0034691,3.19534759832222,2.61117238004401,0.807354922057604,0.27500704749987,0.16349873228288,0.27500704749987,0.545968369105292,1.01435529297707,0.933572638261024,1.18269229751619,1.85996954822103,3.87970576628229,3.55949181320504,2.49569516262407,1.44360665147561,0.464668267003444,0.310340120612151,0.250961573533219,0.443606651475615,1.09761079662642,0.687060688339892,1.04264433740849,0.941106310946431,3.92884403671257
FBgn0034692,0,0,0,0,0,0,0,0,0,0.124328135002202,0,0,0.0976107966264223,0.0426443374084937,0,0,0,0,0,0,0,0,,
FBgn0034693,0,0,0,0,0,0,0.070389327891398,0,0,0.189033824390017,0,0,0,0,0,0,0,0,0,0.124328135002202,0,0.0285691521967709,,
FBgn0034694,3.9174317553901,3.56193705962243,1.02856915219677,0.189033824390017,0.0840642647884746,0.150559676575381,0.0426443374084937,0.150559676575381,0.27500704749987,0.286881147788162,0.622930350920177,4.41142624572646,3.52230689287139,2.70265754339091,1.22650852980868,0.214124805352847,0.124328135002202,0.111031312388744,0.310340120612151,0.238786859587117,0.0565835283663675,0.250961573533219,0.137503523749935,
FBgn0034697,5.51727569320958,5.82349462471286,5.72000478695481,5.70376517879341,5.42525787199921,5.19810120932482,5.92599941855622,4.51916444980607,5.1407786557828,4.23878685958712,4.31614574229336,5.74092756031863,5.56132613645392,5.77425995143276,5.80606622608903,5.54720302475693,5.78031009904338,5.13051908302734,5.82832692641482,4.12018602753186,5.114367024952,3.90303827011291,3.81455042346181,5.56285295958393
FBgn0034700,0,0,0,0,0,1.08406426478847,0,0,0,0,0,0,0,0,0,0,0,0.443606651475615,0,0,0,0,,
FBgn0034703,4.63459326844576,5.61882595258744,5.32948243102564,5.45779126025604,5.27537959625362,4.59991284218713,5.45450493755737,3.35755200461808,4.52544250601812,3.09592441999854,3.10601323762212,5.47897180503294,4.20711196120771,5.2667865406949,5.38370429247405,5.40463068421761,5.22573765346606,4.54101915313356,5.41006969175638,2.94110631094643,4.44890095114513,2.82374936030827,2.56559717585423,5.14282184411593
FBgn0034704,4.55458885167764,3.99729240763651,2.57046293102604,1.16992500144231,0.839959587489532,1.1243281350022,1.60407132366886,4.05398016818765,3.3305584000308,4.4154882710497,4.62993940943954,4.61235249875266,4.50716034911752,3.8073549220576,3.08065766334523,1.54101915313356,1.53605290024021,1.4541758931858,1.38404980679516,4.31976242766925,3.29425313644451,4.20084957463721,4.08151006812092,0
FBgn0034705,1.87184364850932,2.39506279951758,1.67355642399014,1.1243281350022,0.831877241191673,1.06350294230616,1.29278174922785,3.54720302475693,3.18903382439002,4.07553263116736,3.69821847822441,3.27351588970212,2.29572302453997,1.78659636189081,1.47508488294878,0.432959407276106,0.310340120612151,1.63691458035588,1.22650852980868,4.1168637576909,3.1586601753465,3.75702324650746,3.76447355099267,3.34624777408278
FBgn0034706,2.88166461932035,3.01435529297707,3.36737106564853,2.81966818349646,1.78240856492737,2.41683974191283,2.22032995487956,2.43295940727611,2.41142624572647,3.13257684267001,2.91647664443772,2.4905701304462,3.26303440583379,2.55581615506164,3.09929520433778,3.05831649559082,1.74416109557041,2.15704371014558,2.78450398292957,2.32768736417605,2.03562390973072,1.81557542886257,2.24792751344359,
FBgn0034707,4.4154882710497,4.41142624572646,3.96254902292306,3.96069703930431,3.25398926623079,3.86195536414487,3.74631276642546,4.71973105674985,4.51664555778096,5.06565847093199,5.12515513132229,4.33699741660501,4.33485426933163,4.29572302453997,3.74846123300404,3.48155728070859,3.72574115650395,3.46597446450407,3.70154905694307,5.00270252037982,4.56254772419912,4.97773784924282,4.78711898281335,4.36106648879432
FBgn0034708,5.95023510048569,6.48074981718447,6.26809748584725,6.52512925120397,6.17831627170145,5.91934008244201,6.73281187208294,6.05723363504243,6.67030217007853,5.98732086592925,6.22361561718727,6.35455794681454,5.95046841415012,6.34287470840092,6.57243496598233,6.38905048785353,6.35067403711449,5.82527683005487,6.62439338221977,5.67863534782274,6.4905701304462,5.74469931420784,5.27388882366849,6.08427691053149
FBgn0034709,0,0.0976107966264223,0,0,0.0426443374084937,0,0.333423733725192,0,0.16349873228288,0.0840642647884746,0,0,0,0,0.0976107966264223,0,0.070389327891398,0,0.0426443374084937,0,0.070389327891398,0,,
FBgn0034710,0,0,0,0,0,0,0,0,0,0,0.150559676575381,0,0,0,0,0,0,0,0,0.0426443374084937,0,0.0840642647884746,0.0840642647884746,
FBgn0034712,0,0,0,0,0,0,0,0,0.189033824390017,0,0,0,0,0,0,0,0,0,0,0,0.0840642647884746,0,,
FBgn0034713,0,0,0,0,0,0,0.0565835283663675,0,0,0.20163386116965,0,0.0976107966264223,0,0,0,0,0,0,0,0,0,0,,
FBgn0034715,0,0,0,0,0,0,0,0,0.0976107966264223,0,0,0,0,0,0,0,0,0,0,0,0,0.0285691521967709,,
FBgn0034716,0.0565835283663675,0.150559676575381,0.111031312388744,0.137503523749935,0,0,0.070389327891398,0,0.464668267003444,0.389566811762726,0,0,0.137503523749935,0,0,0.0565835283663675,0.250961573533219,0.137503523749935,0.0285691521967709,0.0976107966264223,0,0.263034405833794,,
FBgn0034717,0,0,0.0285691521967709,0.0976107966264223,0,0.0840642647884746,0,0.0565835283663675,0.0426443374084937,0,0,0,0,0,0.0840642647884746,0.070389327891398,0.0426443374084937,0.0976107966264223,0.0426443374084937,0.111031312388744,0.263034405833794,0,,
FBgn0034718,0,0,0.0285691521967709,0,0,0,0.0285691521967709,0.0285691521967709,0.070389327891398,0.0565835283663675,0,0,0,0,0,0,0.070389327891398,0,0,0.0285691521967709,0.0285691521967709,0.0285691521967709,,
FBgn0034720,0.985500430304885,0.632268215499513,0.37851162325373,0.432959407276106,0.526068811667588,0.432959407276106,0.20163386116965,0.310340120612151,0.0426443374084937,0.238786859587117,1.10433665981474,1.09761079662642,0.790772037862,0.918386234446348,0.799087306074004,0.687060688339892,0.464668267003444,0.613531652917927,0.124328135002202,0.321928094887362,0.070389327891398,0.176322772640463,,
FBgn0034721,0,0,0,0,0,0,0.124328135002202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FBgn0034722,6.87479696589867,7.40488609628182,7.07414146275251,6.99491908871511,6.36211916672566,5.97475873047608,6.74011804283313,5.10391721075207,5.58135124716878,4.80683958179819,4.88166461932035,7.22293976873681,6.87319800281828,7.25625587320273,7.31170291082736,6.86331902873188,6.85549144310187,5.54070926267143,6.83022996724067,4.48349335128439,5.80271021929134,4.43162295971329,4.23572705983806,6.97670731184688
FBgn0034723,0.0285691521967709,0,0.0285691521967709,0.0285691521967709,0,0,0.0285691521967709,0,0.0285691521967709,0,0,0,0.0426443374084937,0,0,0,0,0.0285691521967709,0,0.0565835283663675,0,0,,
FBgn0034724,0,0,0.321928094887362,1.76553474636298,1.36737106564853,1.9560566524124,1.33342373372519,2.86591881455221,1.82781902461732,2.11103131238874,2.36457243229586,0,0,0,0.632268215499513,0.839959587489532,1.09085343045111,0.713695814843359,0.650764559116902,1.41142624572647,0.839959587489532,0.992768430768924,2.75060650483559,0
FBgn0034725,0,0.070389327891398,0,0.250961573533219,0.464668267003444,0.432959407276106,0.111031312388744,0,0.263034405833794,0.389566811762726,0.321928094887362,0,0,0,0,0,0.124328135002202,0,0.124328135002202,0.124328135002202,0.37851162325373,0.263034405833794,0.310340120612151,
FBgn0034726,4.54411440220947,4.34908214639109,2.89141918684608,1.41142624572647,1.59454854955035,1.83592407425438,2.77188557851537,5.35825558670513,5.16791986555194,5.86937792403133,5.60880924267552,5.26303440583379,3.17632277264046,3.5385381636298,3.00898878322725,1.74416109557041,1.57046293102604,3.01256867350306,1.7311832415722,6.08703845676695,5.05788344889963,5.39059890555246,5.83111719461642,5.53169336086147
FBgn0034727,5.58556349845569,5.16148463864166,4.5795422249369,3.9136075118231,3.60407132366886,3.87872534148011,3.63691458035588,3.80219321694183,3.5298209465287,3.5981269599196,3.84699468696557,5.43629511983936,5.59753117422421,5.14812063112396,4.53791724903408,4.08491465976794,3.86096279785812,3.6724253419715,3.77925972037238,3.877744249949,3.46597446450407,3.66789212523023,3.77082904603249,5.80761252317263
FBgn0034728,3.32337006906127,3.75488750216347,1.81966818349646,1.09761079662642,0.748461233004036,0.545968369105292,1.22650852980868,3.16027483140859,2.63691458035588,3.64154602908752,3.69376571221778,5.05311133645956,3.23266075679028,3.26903314645524,2.64385618977473,0.748461233004036,1.0071955014042,0.879705766282288,0.985500430304885,3.62643913669732,2.44360665147561,3.14730669878029,3.39917109381982,4.92837032301897
FBgn0034729,1.43829285157915,1.72683121703249,0.545968369105292,0,0.124328135002202,0.070389327891398,0,0.238786859587117,0.0840642647884746,0.22650852980868,0.344828496997441,3.09761079662642,1.32192809488736,0.739848102699328,0.344828496997441,0,0.070389327891398,0,0.137503523749935,0.137503523749935,0.545968369105292,0.0565835283663675,0.176322772640463,
FBgn0034730,0,0,0.189033824390017,0.0426443374084937,0,0.0426443374084937,0,0.411426245726465,0.0976107966264223,0.53605290024021,0.55581615506164,0,0,0,0,0.189033824390017,0.137503523749935,0,0.263034405833794,0.594548549550354,0.310340120612151,0.367371065648529,0.400537929583729,
FBgn0034731,0,0.0976107966264223,0.464668267003444,0.22650852980868,0.545968369105292,0.831877241191673,0.367371065648529,0.565597175854225,0.485426827170242,0.298658315564515,0.6959938131099,0,0.137503523749935,0.0426443374084937,0,0.22650852980868,0.475084882948783,0.321928094887362,0.526068811667588,0.214124805352847,0.356143810225275,0.526068811667588,0.432959407276106,
FBgn0034733,4.12598165385472,4.32192809488736,4.1586601753465,4.16591193893569,3.68929916053589,3.59215800212536,4.4594316186373,3.72027846523333,4.11852584893567,3.89917563048051,4.10349763970334,4.09339115325301,4.29278174922785,4.32192809488736,4.48091134604775,3.94953493301701,4.16188768237689,3.73984810269933,4.16912328147676,3.51349074558812,4.13586316536868,3.81147103052984,3.43562859405209,4.28909670241999
FBgn0034734,2.97085365434048,3.56803210477128,1.85199883711245,1.57046293102604,0.669026765509631,0.669026765509631,1.76128527336162,3.4867143730307,3.53605290024021,4.27127625917593,4.77188557851537,3.72137265947682,3.07553263116736,2.6915341649192,2.34198574722862,1.24488705912353,1.35614381022528,1.16992500144231,1.29278174922785,3.89530262133331,3.24792751344359,3.63807383718072,3.73009646559547,3.64270157183323
FBgn0034735,3.55581615506164,2.91073266190291,1.44360665147561,0.55581615506164,0.137503523749935,0.713695814843359,0.765534746362977,2.96532254836725,2.39231742277876,3.16349873228288,3.33771109212829,3.89433274227769,3.57167680997093,2.63691458035588,1.71369581484336,0.55581615506164,0.632268215499513,0.495695162624069,0.687060688339892,3.10768786931437,2.36176835941915,2.88362081628567,3.08236196955747,4.29645740737124
FBgn0034736,0,0,0.16349873228288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976107966264223,0,0,0,0,0,,
FBgn0034737,0,0,0,0,0,0,0.432959407276106,0.356143810225275,0.526068811667588,0,0,0,0,0,0,0.464668267003444,0,0.176322772640463,0,0.16349873228288,0,0.298658315564515,,
FBgn0034739,0.16349873228288,0.070389327891398,0.0143552929770701,0.124328135002202,0.124328135002202,0.0285691521967709,0.0840642647884746,0.214124805352847,0.124328135002202,0.20163386116965,0.584962500721156,0.189033824390017,0.070389327891398,0.0840642647884746,0.070389327891398,0.070389327891398,0.0426443374084937,0.0565835283663675,0.124328135002202,0.0426443374084937,0.124328135002202,0.0976107966264223,0.356143810225275,0
FBgn0034740,0.855989697308481,1.20163386116965,1.25096157353322,0.963474123974886,0.918386234446348,1.09761079662642,1.15055967657538,1.22650852980868,1.21412480535285,0.970853654340484,1.66902676550963,1.25701061820602,1.63691458035588,1.15055967657538,1.22650852980868,1.09761079662642,1.18903382439002,0.613531652917927,1.22650852980868,0.613531652917927,0.807354922057604,0.871843648509318,1.16349873228288,
FBgn0034741,0,0,0,0,0,0,0,0,0,0.150559676575381,0,0,0,0,0,0,0,0,0,0,0,0,,
FBgn0034742,3.69710657447697,4.52606881166759,3.73335434061383,3.58014548442338,2.61353165291793,2.08746284125034,3.56559717585423,3.65764000520782,4.12598165385472,4.24944534108584,4.38128337250378,4.31903981556254,3.47248777146274,4.19927972133663,4.33342373372519,3.35895882583233,3.41953889151378,2.15380533607904,3.18745105402733,3.799087306074,3.77925972037238,3.60288440871842,3.60880924267552,3.85199883711245
FBgn0034743,11.3601392768885,10.9900046598963,11.3835531039343,11.7222952408022,11.8224951492142,11.952060501406,11.2294196882304,11.604131570649,11.2647358011301,11.5007323540369,11.4999604612143,10.9994151955106,11.355180385767,11.2365464314334,11.1478408936723,11.5957283554674,11.6375079101825,11.9642903220357,11.4061677946763,11.5930315714602,11.3958447045276,11.825245024258,11.833024469608,
FBgn0034744,5.75835648293992,5.26115467261557,4.70818723602071,3.43429461795993,2.72683121703249,3.51727569320958,2.95419631038688,4.08065766334523,3.65535182861255,4.54720302475693,4.3547342399706,5.26303440583379,5.80348537559595,5.13216552547809,3.87184364850932,3.70818723602071,3.38681094647222,3.23725777090037,3.39506279951758,4.67807190511264,3.31324585178756,4.30085587126876,4.5837597536395,
FBgn0034745,0,0.0143552929770701,0.111031312388744,0.070389327891398,0.070389327891398,0.0976107966264223,0.137503523749935,0.298658315564515,0.22650852980868,0.321928094887362,0,0,0,0,0.659924558402378,0.070389327891398,0,0.650764559116902,1.25096157353322,0.0426443374084937,1.29278174922785,0.879705766282288,,
FBgn0034748,3.674686619928,4.21179097625254,4.39300425689832,4.32984117653063,3.89141918684608,3.65191274464578,4.26903314645524,4.04351949366274,4.27276973243651,4.16349873228288,4.44028782084042,4.13668357769724,3.51853513898218,4.17072627613155,4.25625587320273,4.09592441999854,4.16912328147676,3.81455042346181,4.23266075679028,3.88264304936184,4.11852584893567,3.63691458035588,3.55826763405574,3.93262815702213
FBgn0034750,6.61999982982136,6.15319733085508,6.51884982870769,6.6318318506101,6.50922077633196,6.82845387393049,6.51191074867093,6.19888699095693,6.5358974290357,6.18883607303053,6.08958289312471,5.89820835250872,6.64486572300792,6.26903314645524,6.22400167419811,6.58961369774735,6.7599547420113,6.69181329717138,6.79194427242006,6.18883607303053,6.32606989214515,6.11165734626313,6.11311703639072,6.18487534290828
FBgn0034753,9.95175096528723,9.24353104201725,9.34431810305341,8.49753253300672,9.05696279286151,9.3089987870864,8.65176927141799,8.34318571544788,8.48627190873744,8.17217745317369,7.97481607927425,9.5351781566982,10.1868694443979,9.55066983959582,9.24963495731019,9.15770061758523,8.99033091867621,8.7054941584602,8.83000807511639,8.24350724086339,8.76175066958613,8.49177294437872,7.9811105702405,
FBgn0034755,0,0.7311832415722,0,0,0,0.150559676575381,0.124328135002202,0.150559676575381,0.111031312388744,1.20163386116965,0,0,0,0,0,0,0,0,0.137503523749935,0,0.124328135002202,0.22650852980868,,
FBgn0034756,0,0,0.0426443374084937,0.0426443374084937,0.0426443374084937,0,0,0.963474123974886,0.111031312388744,0,0,0,0.0426443374084937,0,0.0426443374084937,0,0,0.0426443374084937,0.124328135002202,0,0,0,,
FBgn0034758,0,0,0,0,0,0,0.111031312388744,0.124328135002202,0,0.124328135002202,0,0,0,0,0,0,0,0,0.214124805352847,0,0.37851162325373,0,,
FBgn0034761,0,0.454175893185802,0.124328135002202,0.111031312388744,0.22650852980868,0.137503523749935,0.214124805352847,0.137503523749935,0.389566811762726,0.263034405833794,0.298658315564515,0.189033824390017,0.565597175854225,0,0.111031312388744,0.124328135002202,0.823749360308273,0.356143810225275,0,0.321928094887362,0.575312330687437,0,,
FBgn0034763,6.36824452637684,6.05202456048283,5.40701277351601,3.63807383718072,2.89141918684608,2.76341157447001,2.8094144442359,2.86987140617771,2.75274859140713,3.36036427654347,3.31179371775365,6.06371864015225,6.51127826508303,5.94532677726463,5.5453506448223,4.14159627838382,3.76022094646651,2.69376571221778,3.36876834909033,3.09254574154357,2.72246602447109,2.93734439215023,3.30451104180995,
FBgn0034766,0,0,0,0.238786859587117,0.070389327891398,0.286881147788162,0.0840642647884746,0.464668267003444,0.321928094887362,0.6959938131099,1.16992500144231,0,0,0,0,0.137503523749935,0.286881147788162,0.250961573533219,0.16349873228288,0.286881147788162,0.137503523749935,0.356143810225275,0.790772037862,
