dataset	taxaID	locus	gene	score	essentiality	pmid	Ref_db
110	7227	FBgn0024689	fws	0	NE	NULL	flybase
110	7227	FBgn0024694	en::ftz::Mmus\\En1	1	E	NULL	flybase
110	7227	FBgn0024697	dalm2	1	E	NULL	flybase
110	7227	FBgn0024698	Cpsf160	0.79	C	NULL	flybase
110	7227	FBgn0024728	Slip1	0	NE	NULL	flybase
110	7227	FBgn0024732	Drep1	0	NE	NULL	flybase
110	7227	FBgn0024733	RpL10	1	E	NULL	flybase
110	7227	FBgn0024734	PRL-1	0.062	C	NULL	flybase
110	7227	FBgn0024737	Mob	1	E	NULL	flybase
110	7227	FBgn0024740	Lip2	0	NE	NULL	flybase
110	7227	FBgn0024752	Fs(2)1	0	NE	NULL	flybase
110	7227	FBgn0024754	Flo1	0	NE	NULL	flybase
110	7227	FBgn0024798	Dipr	0	NE	NULL	flybase
110	7227	FBgn0024806	DIP2	0	NE	NULL	flybase
110	7227	FBgn0024807	DIP1	0.444	C	NULL	flybase
110	7227	FBgn0024811	Crk	0.562	C	NULL	flybase
110	7227	FBgn0024814	Clc	0	NE	NULL	flybase
110	7227	FBgn0024833	AP-1mu	0.16	C	NULL	flybase
110	7227	FBgn0024836	stan	0.308	C	NULL	flybase
110	7227	FBgn0024841	Pcd	0.062	C	NULL	flybase
110	7227	FBgn0024846	p38b	0	NE	NULL	flybase
110	7227	FBgn0024849	nkg	0	NE	NULL	flybase
110	7227	FBgn0024853	moz	0	NE	NULL	flybase
110	7227	FBgn0024855	l(3)96Bg	1	E	NULL	flybase
110	7227	FBgn0024856	l(3)96Bf	1	E	NULL	flybase
110	7227	FBgn0024857	l(3)96Be	1	E	NULL	flybase
110	7227	FBgn0024858	l(3)96Bd	1	E	NULL	flybase
110	7227	FBgn0024859	l(3)96Bc	1	E	NULL	flybase
110	7227	FBgn0024860	l(3)96Bb	1	E	NULL	flybase
110	7227	FBgn0024861	l(3)96Ba	1	E	NULL	flybase
110	7227	FBgn0024862	l(3)09402	1	E	NULL	flybase
110	7227	FBgn0024863	l(3)05471	1	E	NULL	flybase
110	7227	FBgn0024865	l(3)04836	1	E	NULL	flybase
110	7227	FBgn0024866	l(3)04679	1	E	NULL	flybase
110	7227	FBgn0024867	l(3)01619	1	E	NULL	flybase
110	7227	FBgn0024870	l(2)k13215	0.25	C	NULL	flybase
110	7227	FBgn0024871	l(2)k09033	1	E	NULL	flybase
110	7227	FBgn0024873	l(2)k03906b	1	E	NULL	flybase
110	7227	FBgn0024876	l(2)52Fe	1	E	NULL	flybase
110	7227	FBgn0024877	l(2)52Fd	1	E	NULL	flybase
110	7227	FBgn0024878	l(2)52Fc	1	E	NULL	flybase
110	7227	FBgn0024879	l(2)52Fb	1	E	NULL	flybase
110	7227	FBgn0024881	l(2)10206	1	E	NULL	flybase
110	7227	FBgn0024883	l(2)04548	1	E	NULL	flybase
110	7227	FBgn0024884	l(2)03055	1	E	NULL	flybase
110	7227	FBgn0024885	l(2)02438	1	E	NULL	flybase
110	7227	FBgn0024886	l(2)00455b	1	E	NULL	flybase
110	7227	FBgn0024887	kin17	0.25	C	NULL	flybase
110	7227	FBgn0024889	Kap-alpha1	0.25	C	NULL	flybase
110	7227	FBgn0024897	b6	0	NE	NULL	flybase
110	7227	FBgn0024909	Taf7	0	NE	NULL	flybase
110	7227	FBgn0024912	agt	0	NE	NULL	flybase
110	7227	FBgn0024913	Actbeta	0.25	C	NULL	flybase
110	7227	FBgn0024920	Ts	0.25	C	NULL	flybase
110	7227	FBgn0024921	Tnpo	0.25	C	NULL	flybase
110	7227	FBgn0024941	RSG7	0	NE	NULL	flybase
110	7227	FBgn0024943	PIP82	0.25	C	NULL	flybase
110	7227	FBgn0024944	Oamb	0	NE	NULL	flybase
110	7227	FBgn0024945	NitFhit	0	NE	NULL	flybase
110	7227	FBgn0024947	NTPase	0	NE	NULL	flybase
110	7227	FBgn0024955	Mmus\\Hoxa2	0	NE	NULL	flybase
110	7227	FBgn0024956	Mat1	0	NE	NULL	flybase
110	7227	FBgn0024957	Irp-1B	0.062	C	NULL	flybase
110	7227	FBgn0024958	Irp-1A	0.25	C	NULL	flybase
110	7227	FBgn0024961	Hsap\\ATXN3	1	E	NULL	flybase
110	7227	FBgn0024963	GluClalpha	0	NE	NULL	flybase
110	7227	FBgn0024973	CG2701	0	NE	NULL	flybase
110	7227	FBgn0024975	CG2712	0	NE	NULL	flybase
110	7227	FBgn0024980	Syx4	0.25	C	NULL	flybase
110	7227	FBgn0024983	CG4293	0	NE	NULL	flybase
110	7227	FBgn0024984	CG3457	0	NE	NULL	flybase
110	7227	FBgn0024985	Rilpl	0	NE	NULL	flybase
110	7227	FBgn0024986	CG3719	0.111	C	NULL	flybase
110	7227	FBgn0024987	ssx	0	NE	NULL	flybase
110	7227	FBgn0024989	CG3777	0	NE	NULL	flybase
110	7227	FBgn0024991	CG2694	0	NE	NULL	flybase
110	7227	FBgn0024992	Spg7	0	NE	NULL	flybase
110	7227	FBgn0024993	CG2662	0	NE	NULL	flybase
110	7227	FBgn0024994	Ugalt	0.25	C	NULL	flybase
110	7227	FBgn0024995	CG2680	0	NE	NULL	flybase
110	7227	FBgn0024996	eIF2Bbeta	0.25	C	NULL	flybase
110	7227	FBgn0024997	CG2681	0.25	C	NULL	flybase
110	7227	FBgn0024998	CG2685	0.562	C	NULL	flybase
110	7227	FBgn0025109	Bem46	0	NE	NULL	flybase
110	7227	FBgn0025111	Ant2	0.36	C	NULL	flybase
110	7227	FBgn0025160	l(2)GA339	1	E	NULL	flybase
110	7227	FBgn0025161	l(2)GA1019	1	E	NULL	flybase
110	7227	FBgn0025162	l(2)49Fp	1	E	NULL	flybase
110	7227	FBgn0025163	l(2)38Eb	1	E	NULL	flybase
110	7227	FBgn0025165	l(2)38EFf	1	E	NULL	flybase
110	7227	FBgn0025166	l(2)38EFe	0.25	C	NULL	flybase
110	7227	FBgn0025168	l(2)38EFc	1	E	NULL	flybase
110	7227	FBgn0025169	l(2)38EFb	1	E	NULL	flybase
110	7227	FBgn0025171	l(2)38De	1	E	NULL	flybase
110	7227	FBgn0025172	l(2)38Dd	1	E	NULL	flybase
110	7227	FBgn0025173	l(2)38Dc	1	E	NULL	flybase
110	7227	FBgn0025174	l(2)38Db	1	E	NULL	flybase
110	7227	FBgn0025175	l(2)38Da	1	E	NULL	flybase
110	7227	FBgn0025176	l(1)TW24	1	E	NULL	flybase
110	7227	FBgn0025178	l(1)1070	1	E	NULL	flybase
110	7227	FBgn0025181	fs(1)11-1505	1	E	NULL	flybase
110	7227	FBgn0025186	ari-2	0.25	C	NULL	flybase
110	7227	FBgn0025334	PHDP	0	NE	NULL	flybase
110	7227	FBgn0025335	Cpes	0	NE	NULL	flybase
110	7227	FBgn0025336	CG4882	0.25	C	NULL	flybase
110	7227	FBgn0025352	Thiolase	0.25	C	NULL	flybase
110	7227	FBgn0025355	SuUR	0.062	C	NULL	flybase
110	7227	FBgn0025360	Optix	1	E	NULL	flybase
110	7227	FBgn0025363	Mmus\\Nkx2-5	1	E	NULL	flybase
110	7227	FBgn0025366	Ip259	1	E	NULL	flybase
110	7227	FBgn0025373	Fpps	0.25	C	NULL	flybase
110	7227	FBgn0025378	CG3795	0	NE	NULL	flybase
110	7227	FBgn0025381	rush	0	NE	NULL	flybase
110	7227	FBgn0025382	Rab27	0	NE	NULL	flybase
110	7227	FBgn0025383	CG14780	0	NE	NULL	flybase
110	7227	FBgn0025387	CG12184	0	NE	NULL	flybase
110	7227	FBgn0025391	Scgdelta	0	NE	NULL	flybase
110	7227	FBgn0025393	CG14795	0.25	C	NULL	flybase
110	7227	FBgn0025394	inc	0	NE	NULL	flybase
110	7227	FBgn0025454	Cyp6g1	0	NE	NULL	flybase
110	7227	FBgn0025455	CycT	0.25	C	NULL	flybase
110	7227	FBgn0025456	CREG	0	NE	NULL	flybase
110	7227	FBgn0025457	Bub3	0	NE	NULL	flybase
110	7227	FBgn0025463	Bap60	0.444	C	NULL	flybase
110	7227	FBgn0025469	slv	0	NE	NULL	flybase
110	7227	FBgn0025482	l(3)Ax7	1	E	NULL	flybase
110	7227	FBgn0025483	l(3)Ax27	1	E	NULL	flybase
110	7227	FBgn0025484	l(3)Ax18	1	E	NULL	flybase
110	7227	FBgn0025486	l(3)82Eb	1	E	NULL	flybase
110	7227	FBgn0025487	l(3)82Ea	1	E	NULL	flybase
110	7227	FBgn0025488	l(3)82EFc	1	E	NULL	flybase
110	7227	FBgn0025489	l(3)82EFb	1	E	NULL	flybase
110	7227	FBgn0025490	l(3)82EFa	1	E	NULL	flybase
110	7227	FBgn0025491	l(3)82Db	1	E	NULL	flybase
110	7227	FBgn0025492	l(3)82Da	1	E	NULL	flybase
110	7227	FBgn0025494	l(3)82CDc	0.36	C	NULL	flybase
110	7227	FBgn0025496	l(3)73Bh	1	E	NULL	flybase
110	7227	FBgn0025497	l(3)73Bg	1	E	NULL	flybase
110	7227	FBgn0025498	l(3)73Bf	1	E	NULL	flybase
110	7227	FBgn0025500	l(3)73An	1	E	NULL	flybase
110	7227	FBgn0025501	l(3)73Am	1	E	NULL	flybase
110	7227	FBgn0025502	l(3)73Al	1	E	NULL	flybase
110	7227	FBgn0025503	l(3)73Ak	1	E	NULL	flybase
110	7227	FBgn0025504	l(3)72Fc	1	E	NULL	flybase
110	7227	FBgn0025506	l(3)72Fa	1	E	NULL	flybase
110	7227	FBgn0025508	l(2)59ABb	1	E	NULL	flybase
110	7227	FBgn0025519	fidipidine	0	NE	NULL	flybase
110	7227	FBgn0025525	bab2	0.111	C	NULL	flybase
110	7227	FBgn0025549	unc-119	0	NE	NULL	flybase
110	7227	FBgn0025558	CG4101	0.25	C	NULL	flybase
110	7227	FBgn0025571	SF1	0.25	C	NULL	flybase
110	7227	FBgn0025573	PpN58A	0	NE	NULL	flybase
110	7227	FBgn0025574	Pli	0.444	C	NULL	flybase
110	7227	FBgn0025576	M285	1	E	NULL	flybase
110	7227	FBgn0025578	Lcp9	0	NE	NULL	flybase
110	7227	FBgn0025582	eIF3e	0.694	C	NULL	flybase
110	7227	FBgn0025583	IM2	0	NE	NULL	flybase
110	7227	FBgn0025587	Hsap\\HTT	0.147	C	NULL	flybase
110	7227	FBgn0025592	Gk1	0.25	C	NULL	flybase
110	7227	FBgn0025594	Ggal\\LMX1B	1	E	NULL	flybase
110	7227	FBgn0025595	AkhR	0	NE	NULL	flybase
110	7227	FBgn0025608	Faf2	0	NE	NULL	flybase
110	7227	FBgn0025612	CG3062	0.25	C	NULL	flybase
110	7227	FBgn0025613	CG3081	0	NE	NULL	flybase
110	7227	FBgn0025615	Torsin	0	NE	NULL	flybase
110	7227	FBgn0025616	CG13359	0	NE	NULL	flybase
110	7227	FBgn0025620	CG13360	0	NE	NULL	flybase
110	7227	FBgn0025621	CG16989	0	NE	NULL	flybase
110	7227	FBgn0025624	CG4025	0	NE	NULL	flybase
110	7227	FBgn0025625	Sik2	0	NE	NULL	flybase
110	7227	FBgn0025626	CG4281	0.444	C	NULL	flybase
110	7227	FBgn0025628	CG4199	0	NE	NULL	flybase
110	7227	FBgn0025629	CG4045	0	NE	NULL	flybase
110	7227	FBgn0025630	Rtca	0	NE	NULL	flybase
110	7227	FBgn0025631	moody	0.04	C	NULL	flybase
110	7227	FBgn0025633	CG13366	0	NE	NULL	flybase
110	7227	FBgn0025634	CG13367	0	NE	NULL	flybase
110	7227	FBgn0025635	CG17829	0	NE	NULL	flybase
110	7227	FBgn0025637	SkpA	0.498	C	NULL	flybase
110	7227	FBgn0025638	Roc1a	0.25	C	NULL	flybase
110	7227	FBgn0025639	Hmt4-20	0	NE	NULL	flybase
110	7227	FBgn0025640	CG13369	0	NE	NULL	flybase
110	7227	FBgn0025641	DAAM	0.25	C	NULL	flybase
110	7227	FBgn0025642	CG32812	0	NE	NULL	flybase
110	7227	FBgn0025643	CG3588	0	NE	NULL	flybase
110	7227	FBgn0025644	CG14424	0.25	C	NULL	flybase
110	7227	FBgn0025645	CG3598	0.25	C	NULL	flybase
110	7227	FBgn0025674	CycK	0.25	C	NULL	flybase
110	7227	FBgn0025676	CkIIalpha-i3	0	NE	NULL	flybase
110	7227	FBgn0025678	CaBP1	0	NE	NULL	flybase
110	7227	FBgn0025679	Klf15	0	NE	NULL	flybase
110	7227	FBgn0025680	cry	0	NE	NULL	flybase
110	7227	FBgn0025682	scf	0.25	C	NULL	flybase
110	7227	FBgn0025683	CG3164	0	NE	NULL	flybase
110	7227	FBgn0025684	MFS18	0.25	C	NULL	flybase
110	7227	FBgn0025686	Amnionless	0	NE	NULL	flybase
110	7227	FBgn0025692	Lfg	0	NE	NULL	flybase
110	7227	FBgn0025693	ZnT41F	0	NE	NULL	flybase
110	7227	FBgn0025697	santa-maria	0	NE	NULL	flybase
110	7227	FBgn0025702	Srpk79D	0	NE	NULL	flybase
110	7227	FBgn0025709	CNT2	0	NE	NULL	flybase
110	7227	FBgn0025712	CG13920	0.444	C	NULL	flybase
110	7227	FBgn0025716	Bap55	1	E	NULL	flybase
110	7227	FBgn0025720	Ate1	0.25	C	NULL	flybase
110	7227	FBgn0025723	A122	1	E	NULL	flybase
110	7227	FBgn0025724	beta'COP	0	NE	NULL	flybase
110	7227	FBgn0025725	alphaCOP	0.25	C	NULL	flybase
110	7227	FBgn0025726	unc-13	0.132	C	NULL	flybase
110	7227	FBgn0025730	tbi	1	E	NULL	flybase
110	7227	FBgn0025736	puri	1	E	NULL	flybase
110	7227	FBgn0025739	pon	0	NE	NULL	flybase
110	7227	FBgn0025740	PlexB	0	NE	NULL	flybase
110	7227	FBgn0025741	PlexA	0.111	C	NULL	flybase
110	7227	FBgn0025742	mtm	0.64	C	NULL	flybase
110	7227	FBgn0025743	mbt	0	NE	NULL	flybase
110	7227	FBgn0025744	maz	0.734	C	NULL	flybase
110	7227	FBgn0025745	l(3)tb	1	E	NULL	flybase
110	7227	FBgn0025746	l(3)99Fa	1	E	NULL	flybase
110	7227	FBgn0025747	l(3)95Az	1	E	NULL	flybase
110	7227	FBgn0025748	l(3)95Ay	1	E	NULL	flybase
110	7227	FBgn0025749	l(3)95Ax	1	E	NULL	flybase
110	7227	FBgn0025750	l(3)93Dm	1	E	NULL	flybase
110	7227	FBgn0025751	l(3)93Dl	1	E	NULL	flybase
110	7227	FBgn0025752	l(3)93Dk	1	E	NULL	flybase
110	7227	FBgn0025753	l(3)93DFi	1	E	NULL	flybase
110	7227	FBgn0025754	l(3)93DFh	1	E	NULL	flybase
110	7227	FBgn0025755	l(3)93DFg	1	E	NULL	flybase
110	7227	FBgn0025756	l(3)93DFf	1	E	NULL	flybase
110	7227	FBgn0025757	l(3)93DFe	1	E	NULL	flybase
110	7227	FBgn0025758	l(3)93DFd	1	E	NULL	flybase
110	7227	FBgn0025759	l(3)93DFc	1	E	NULL	flybase
110	7227	FBgn0025760	l(3)93DFb	1	E	NULL	flybase
110	7227	FBgn0025761	l(3)93DFa	1	E	NULL	flybase
110	7227	FBgn0025762	l(3)89En	1	E	NULL	flybase
110	7227	FBgn0025763	l(3)89Em	1	E	NULL	flybase
110	7227	FBgn0025764	l(3)89Df	1	E	NULL	flybase
110	7227	FBgn0025765	l(3)89De	1	E	NULL	flybase
110	7227	FBgn0025766	l(3)89Dd	1	E	NULL	flybase
110	7227	FBgn0025767	l(3)89Ci	1	E	NULL	flybase
110	7227	FBgn0025768	l(3)89Ch	1	E	NULL	flybase
110	7227	FBgn0025769	l(3)89Cg	1	E	NULL	flybase
110	7227	FBgn0025770	l(3)89Bu	1	E	NULL	flybase
110	7227	FBgn0025774	l(2)k04206	1	E	NULL	flybase
110	7227	FBgn0025775	l(2)37Ad	1	E	NULL	flybase
110	7227	FBgn0025776	ind	0	NE	NULL	flybase
110	7227	FBgn0025777	homer	0.062	C	NULL	flybase
110	7227	FBgn0025781	Cdc16	0.444	C	NULL	flybase
110	7227	FBgn0025790	TBPH	0.277	C	NULL	flybase
110	7227	FBgn0025800	Smox	0.64	C	NULL	flybase
110	7227	FBgn0025802	Sbf	0.25	C	NULL	flybase
110	7227	FBgn0025807	Rad9	0	NE	NULL	flybase
110	7227	FBgn0025808	Rad17	0	NE	NULL	flybase
110	7227	FBgn0025809	Paf-AHalpha	0	NE	NULL	flybase
110	7227	FBgn0025811	Mmus\\Gcm2	0	NE	NULL	flybase
110	7227	FBgn0025814	Mgstl	0	NE	NULL	flybase
110	7227	FBgn0025815	Mcm6	0.289	C	NULL	flybase
110	7227	FBgn0025820	JTBR	0	NE	NULL	flybase
110	7227	FBgn0025821	I-t	0	NE	NULL	flybase
110	7227	FBgn0025823	Hsap\\APP	0.64	C	NULL	flybase
110	7227	FBgn0025825	HDAC3	0.64	C	NULL	flybase
110	7227	FBgn0025827	CG6421	0	NE	NULL	flybase
110	7227	FBgn0025830	IntS8	0.25	C	NULL	flybase
110	7227	FBgn0025832	Fen1	0.25	C	NULL	flybase
110	7227	FBgn0025833	CG8910	0	NE	NULL	flybase
110	7227	FBgn0025835	CG17707	0	NE	NULL	flybase
110	7227	FBgn0025836	RhoGAP1A	0	NE	NULL	flybase
110	7227	FBgn0025838	CG2652	0	NE	NULL	flybase
110	7227	FBgn0025864	Crag	0.734	C	NULL	flybase
110	7227	FBgn0025865	Cortactin	0	NE	NULL	flybase
110	7227	FBgn0025866	CalpB	0	NE	NULL	flybase
110	7227	FBgn0025868	C8-3-37	0	NE	NULL	flybase
110	7227	FBgn0025878	wrapper	0	NE	NULL	flybase
110	7227	FBgn0025879	Timp	0.444	C	NULL	flybase
110	7227	FBgn0025885	Inos	0	NE	NULL	flybase
110	7227	FBgn0025920	l(3)78Ae	1	E	NULL	flybase
110	7227	FBgn0025921	l(3)78Ad	1	E	NULL	flybase
110	7227	FBgn0025922	l(3)76BDt	1	E	NULL	flybase
110	7227	FBgn0025925	l(3)76BDd	1	E	NULL	flybase
110	7227	FBgn0025927	l(1)43	1	E	NULL	flybase
110	7227	FBgn0025935	fl(1)35	0	NE	NULL	flybase
110	7227	FBgn0025936	Eph	0	NE	NULL	flybase
110	7227	FBgn0026013	WC1	1	E	NULL	flybase
110	7227	FBgn0026014	UC119	1	E	NULL	flybase
110	7227	FBgn0026015	Top3beta	0	NE	NULL	flybase
110	7227	FBgn0026056	Rlip	0	NE	NULL	flybase
110	7227	FBgn0026058	OdsH	0	NE	NULL	flybase
110	7227	FBgn0026060	Mipp2	0.444	C	NULL	flybase
110	7227	FBgn0026061	Mipp1	0	NE	NULL	flybase
110	7227	FBgn0026063	KP78b	0	NE	NULL	flybase
110	7227	FBgn0026064	KP78a	0	NE	NULL	flybase
110	7227	FBgn0026076	UBL3	1	E	NULL	flybase
110	7227	FBgn0026077	Gasp	0	NE	NULL	flybase
110	7227	FBgn0026079	Nsun2	0	NE	NULL	flybase
110	7227	FBgn0026080	Tip60	0.197	C	NULL	flybase
110	7227	FBgn0026083	tyf	0.04	C	NULL	flybase
110	7227	FBgn0026084	cib	0.062	C	NULL	flybase
110	7227	FBgn0026085	dgt4	0	NE	NULL	flybase
110	7227	FBgn0026086	Adar	0.14	C	NULL	flybase
110	7227	FBgn0026088	CG14818	0.25	C	NULL	flybase
110	7227	FBgn0026089	CG14817	0.25	C	NULL	flybase
110	7227	FBgn0026090	CG14812	0	NE	NULL	flybase
110	7227	FBgn0026091	E(lt[v])335	1	E	NULL	flybase
110	7227	FBgn0026092	E(lt[v])319	1	E	NULL	flybase
110	7227	FBgn0026136	CkIIbeta2	0.25	C	NULL	flybase
110	7227	FBgn0026141	Cdlc2	0	NE	NULL	flybase
110	7227	FBgn0026143	CDC45L	0.36	C	NULL	flybase
110	7227	FBgn0026144	CBP	0.111	C	NULL	flybase
110	7227	FBgn0026147	TTLL4A	0	NE	NULL	flybase
110	7227	FBgn0026148	CG12253	0	NE	NULL	flybase
110	7227	FBgn0026149	BCL7-like	0	NE	NULL	flybase
110	7227	FBgn0026160	tna	0.694	C	NULL	flybase
110	7227	FBgn0026174	SkpD	1	E	NULL	flybase
110	7227	FBgn0026175	SkpC	0.25	C	NULL	flybase
110	7227	FBgn0026176	SkpB	0	NE	NULL	flybase
110	7227	FBgn0026179	siz	0.25	C	NULL	flybase
110	7227	FBgn0026181	Rok	0.562	C	NULL	flybase
110	7227	FBgn0026183	rets	1	E	NULL	flybase
110	7227	FBgn0026189	prominin-like	0	NE	NULL	flybase
110	7227	FBgn0026190	PH4alphaMP	0	NE	NULL	flybase
110	7227	FBgn0026192	par-6	0.765	C	NULL	flybase
110	7227	FBgn0026196	nop5	0.444	C	NULL	flybase
110	7227	FBgn0026197	lncRNA:noe	0	NE	NULL	flybase
110	7227	FBgn0026199	myo	0.64	C	NULL	flybase
110	7227	FBgn0026204	milou	1	E	NULL	flybase
110	7227	FBgn0026206	mei-P26	0.25	C	NULL	flybase
110	7227	FBgn0026207	mbo	0.694	C	NULL	flybase
110	7227	FBgn0026209	limo	1	E	NULL	flybase
110	7227	FBgn0026211	l(4)102CDh	1	E	NULL	flybase
110	7227	FBgn0026213	l(3)S027714	1	E	NULL	flybase
110	7227	FBgn0026216	l(3)06948a	1	E	NULL	flybase
110	7227	FBgn0026217	l(3)06734	1	E	NULL	flybase
110	7227	FBgn0026218	l(3)06265	1	E	NULL	flybase
110	7227	FBgn0026219	l(3)05143	1	E	NULL	flybase
110	7227	FBgn0026220	l(3)04704b	1	E	NULL	flybase
110	7227	FBgn0026221	l(3)04704a	1	E	NULL	flybase
110	7227	FBgn0026222	l(3)03608	1	E	NULL	flybase
110	7227	FBgn0026224	l(1)16Fq	1	E	NULL	flybase
110	7227	FBgn0026225	l(1)16Fp	1	E	NULL	flybase
110	7227	FBgn0026226	l(1)16Fo	1	E	NULL	flybase
110	7227	FBgn0026228	l(1)16Fm	1	E	NULL	flybase
110	7227	FBgn0026238	gus	0.36	C	NULL	flybase
110	7227	FBgn0026239	gukh	0.111	C	NULL	flybase
110	7227	FBgn0026247	fldB	1	E	NULL	flybase
110	7227	FBgn0026250	eIF1A	0.694	C	NULL	flybase
110	7227	FBgn0026252	msk	0.734	C	NULL	flybase
110	7227	FBgn0026255	clumsy	0.444	C	NULL	flybase
110	7227	FBgn0026257	cav	0.326	C	NULL	flybase
110	7227	FBgn0026259	eIF5B	0.64	C	NULL	flybase
110	7227	FBgn0026261	bonsai	0.36	C	NULL	flybase
110	7227	FBgn0026262	bip2	0.25	C	NULL	flybase
110	7227	FBgn0026263	bip1	0	NE	NULL	flybase
110	7227	FBgn0026268	antdh	0.25	C	NULL	flybase
110	7227	FBgn0026309	aft	0	NE	NULL	flybase
110	7227	FBgn0026313	X11L	0	NE	NULL	flybase
110	7227	FBgn0026314	Ugt35B1	0.25	C	NULL	flybase
110	7227	FBgn0026316	Ubc10	0.16	C	NULL	flybase
110	7227	FBgn0026317	Tsc1	0.734	C	NULL	flybase
110	7227	FBgn0026319	Traf4	0.64	C	NULL	flybase
110	7227	FBgn0026320	Tom	0.64	C	NULL	flybase
110	7227	FBgn0026323	Tak1	0.16	C	NULL	flybase
110	7227	FBgn0026324	Taf10b	0	NE	NULL	flybase
110	7227	FBgn0026326	Mad1	0	NE	NULL	flybase
110	7227	FBgn0026346	Su(dpp)39CDE	0	NE	NULL	flybase
110	7227	FBgn0026351	Su(SuRaf1)IV	1	E	NULL	flybase
110	7227	FBgn0026352	Su(SuRaf1)A2-1	1	E	NULL	flybase
110	7227	FBgn0026353	Su(SuRaf1)2	1	E	NULL	flybase
110	7227	FBgn0026354	Su(SuRaf1)19-2	1	E	NULL	flybase
110	7227	FBgn0026355	Su(SuRaf1)12	1	E	NULL	flybase
110	7227	FBgn0026356	Su(SuRaf1)11	1	E	NULL	flybase
110	7227	FBgn0026357	Su(SuRaf1)10	1	E	NULL	flybase
110	7227	FBgn0026358	Su(SuRaf1)1	1	E	NULL	flybase
110	7227	FBgn0026361	5-Sep	0	NE	NULL	flybase
110	7227	FBgn0026367	Scer\\GAL80	0.444	C	NULL	flybase
110	7227	FBgn0026369	Sara	0.562	C	NULL	flybase
110	7227	FBgn0026371	SAK	0.36	C	NULL	flybase
110	7227	FBgn0026372	RpL23A	0	NE	NULL	flybase
110	7227	FBgn0026373	RpII33	0.562	C	NULL	flybase
110	7227	FBgn0026374	Rhp	0.25	C	NULL	flybase
110	7227	FBgn0026375	RhoGAPp190	0.062	C	NULL	flybase
110	7227	FBgn0026376	Rgl	0.111	C	NULL	flybase
110	7227	FBgn0026378	Rep	0.25	C	NULL	flybase
110	7227	FBgn0026379	Pten	0.49	C	NULL	flybase
110	7227	FBgn0026380	Prosbeta3	1	E	NULL	flybase
110	7227	FBgn0026385	Or47b	0	NE	NULL	flybase
110	7227	FBgn0026386	Or47a	0	NE	NULL	flybase
110	7227	FBgn0026388	Or46a	0	NE	NULL	flybase
110	7227	FBgn0026389	Or43a	0.25	C	NULL	flybase
110	7227	FBgn0026390	Or33c	0	NE	NULL	flybase
110	7227	FBgn0026391	Or33b	0	NE	NULL	flybase
110	7227	FBgn0026392	Or33a	0	NE	NULL	flybase
110	7227	FBgn0026393	Or43b	0	NE	NULL	flybase
110	7227	FBgn0026394	Or24a	0	NE	NULL	flybase
110	7227	FBgn0026398	Or22a	0	NE	NULL	flybase
110	7227	FBgn0026400	Noa36	0.111	C	NULL	flybase
110	7227	FBgn0026401	Nipped-B	0.727	C	NULL	flybase
110	7227	FBgn0026402	NiPp1	0.444	C	NULL	flybase
110	7227	FBgn0026403	Ndg	0.015	C	NULL	flybase
110	7227	FBgn0026404	Dronc	0.655	C	NULL	flybase
110	7227	FBgn0026405	Mmus\\Map3k7	1	E	NULL	flybase
110	7227	FBgn0026409	Mpcp2	0.444	C	NULL	flybase
110	7227	FBgn0026411	Lim1	0.885	C	NULL	flybase
110	7227	FBgn0026415	Idgf4	0.111	C	NULL	flybase
110	7227	FBgn0026417	Hus1-like	0	NE	NULL	flybase
110	7227	FBgn0026418	Hsc70Cb	0.871	C	NULL	flybase
110	7227	FBgn0026422	Hsap\\ATXN1	1	E	NULL	flybase
110	7227	FBgn0026427	Su(var)2-HP2	1	E	NULL	flybase
110	7227	FBgn0026428	HDAC6	0.062	C	NULL	flybase
110	7227	FBgn0026430	Grip84	0.562	C	NULL	flybase
110	7227	FBgn0026431	Grip75	0	NE	NULL	flybase
110	7227	FBgn0026432	Grip163	0.25	C	NULL	flybase
110	7227	FBgn0026433	Grip128	0	NE	NULL	flybase
110	7227	FBgn0026438	Eaat2	0	NE	NULL	flybase
110	7227	FBgn0026439	Eaat1	1	E	NULL	flybase
110	7227	FBgn0026440	EY3-5	1	E	NULL	flybase
110	7227	FBgn0026441	ear	0	NE	NULL	flybase
110	7227	FBgn0026479	Drp1	0.84	C	NULL	flybase
110	7227	FBgn0026533	Dek	0.197	C	NULL	flybase
110	7227	FBgn0026562	SPARC	0.562	C	NULL	flybase
110	7227	FBgn0026563	CG1979	0.25	C	NULL	flybase
110	7227	FBgn0026565	Ass	0	NE	NULL	flybase
110	7227	FBgn0026566	CG1307	0	NE	NULL	flybase
110	7227	FBgn0026570	CG5704	0	NE	NULL	flybase
110	7227	FBgn0026573	ADD1	0.062	C	NULL	flybase
110	7227	FBgn0026575	hang	0.16	C	NULL	flybase
110	7227	FBgn0026576	Pisd	0.25	C	NULL	flybase
110	7227	FBgn0026577	CG8677	0.062	C	NULL	flybase
110	7227	FBgn0026582	Hmg-2	0.25	C	NULL	flybase
110	7227	FBgn0026592	Fie	0.01	C	NULL	flybase
110	7227	FBgn0026593	CG5707	0	NE	NULL	flybase
110	7227	FBgn0026597	Axn	0.612	C	NULL	flybase
110	7227	FBgn0026598	Apc2	0.346	C	NULL	flybase
110	7227	FBgn0026602	Ady43A	0.25	C	NULL	flybase
